LotArea,BldgArea,ResArea,NumBldgs,NumFloors,LotDepth,BldgDepth,BuiltFAR,ResidFAR,FacilFAR
2000.0,1727.0,1360.0,1.0,2.0,100.0,34.0,0.86,1.25,2.0
2500.0,3360.0,3360.0,1.0,2.0,100.0,80.0,1.34,2.43,4.8
2275.0,4805.0,2640.0,2.0,3.0,93.96,55.0,2.11,2.43,4.8
14202.0,84000.0,84000.0,1.0,6.0,180.07,177.0,5.91,6.02,6.5
4303.0,1303.0,1303.0,1.0,1.5,123.05,28.0,0.3,0.9,2.0
2500.0,1800.0,1200.0,1.0,2.0,100.0,30.0,0.72,0.6,1.0
7869.0,2600.0,2600.0,2.0,2.0,121.17,25.0,0.33,0.6,1.0
2500.0,3700.0,3700.0,1.0,3.0,100.0,61.0,1.48,1.1,2.0
2500.0,2040.0,2040.0,1.0,2.0,100.0,57.0,0.82,0.9,2.0
3458.0,13971.0,13971.0,1.0,5.0,81.25,89.67,4.04,2.43,4.8
26900.0,93000.0,93000.0,1.0,6.0,114.0,76.0,3.46,2.43,4.8
2213.0,980.0,980.0,1.0,2.0,88.5,22.0,0.44,0.9,2.0
3090.0,1680.0,1680.0,1.0,2.0,103.0,42.0,0.54,0.9,2.0
2379.0,1208.0,1208.0,2.0,2.0,97.42,34.0,0.51,0.9,2.0
12825.0,67000.0,67000.0,1.0,6.0,171.33,161.0,5.22,2.43,4.8
1463.0,1850.0,1850.0,1.0,2.0,75.0,37.0,1.26,6.02,6.5
2115.0,720.0,720.0,1.0,1.0,55.78,36.0,0.34,1.25,2.0
2375.0,1452.0,1452.0,2.0,2.0,95.0,38.0,0.61,1.1,2.0
2000.0,2871.0,2871.0,1.0,3.0,100.0,60.0,1.44,3.44,4.8
2500.0,1804.0,1804.0,2.0,2.0,100.0,40.0,0.72,0.9,2.0
4004.0,1444.0,1444.0,2.0,1.5,90.42,44.0,0.36,0.9,2.0
8500.0,37000.0,37000.0,1.0,5.0,85.25,74.0,4.35,3.44,4.8
19030.0,37672.0,37672.0,1.0,5.0,100.0,90.0,1.98,2.43,4.8
1800.0,1636.0,1636.0,1.0,3.0,100.0,37.0,0.91,0.9,2.0
2712.0,2010.0,2010.0,1.0,2.5,107.42,40.0,0.74,3.44,4.8
2200.0,2160.0,1440.0,2.0,2.0,100.0,36.0,0.98,0.9,2.0
12319.0,61500.0,61500.0,1.0,6.0,100.0,87.0,4.99,2.43,4.8
1753.0,1916.0,1916.0,1.0,2.0,85.17,53.0,1.09,1.1,2.0
1989.0,2901.0,2901.0,1.0,3.0,94.73,46.0,1.46,1.25,2.0
3503.0,2046.0,2046.0,1.0,2.0,73.74,41.0,0.58,0.9,2.0
2500.0,3432.0,3432.0,2.0,2.0,100.0,80.0,1.37,3.44,4.8
1806.0,1349.0,1349.0,1.0,2.0,100.33,35.0,0.75,0.9,2.0
3300.0,3960.0,2640.0,1.0,2.0,100.0,60.0,1.2,1.1,2.0
2500.0,2619.0,1809.0,2.0,2.5,100.0,37.0,1.05,0.6,1.0
2125.0,2141.0,1694.0,2.0,3.0,85.0,44.0,1.01,3.44,4.8
1992.0,2985.0,2985.0,1.0,3.0,100.0,50.75,1.5,1.25,2.0
1710.0,1732.0,1260.0,1.0,2.0,95.0,35.0,1.01,1.25,2.0
3069.0,3473.0,3473.0,1.0,3.0,100.0,50.0,1.13,1.25,2.0
2810.0,1467.0,774.0,1.0,1.0,112.52,42.0,0.52,0.9,2.0
2500.0,1492.0,1492.0,2.0,2.0,100.0,24.0,0.6,3.44,6.5
2945.0,1688.0,1688.0,1.0,2.0,95.0,39.0,0.57,1.25,2.0
2810.0,1600.0,800.0,1.0,1.0,112.42,40.0,0.57,0.9,2.0
2670.0,2496.0,2496.0,1.0,2.0,89.0,34.0,0.93,0.9,2.0
4725.0,9950.0,9950.0,1.0,4.0,111.42,78.0,2.11,3.44,4.8
3325.0,2467.0,1875.0,1.0,2.5,100.0,30.0,0.74,0.9,2.0
2500.0,1776.0,1776.0,2.0,2.0,100.0,40.0,0.71,2.43,4.8
2500.0,12010.0,12010.0,1.0,4.0,100.0,90.0,4.8,2.43,4.8
1800.0,1813.0,1260.0,1.0,2.0,100.0,35.0,1.01,0.9,2.0
2500.0,2100.0,2100.0,2.0,2.5,100.0,41.0,0.84,0.9,2.0
2575.0,3403.0,3403.0,1.0,2.0,103.0,83.0,1.32,1.25,2.0
1530.0,1000.0,1000.0,1.0,2.0,45.0,26.0,0.65,0.9,2.0
2449.0,1636.0,1636.0,1.0,3.0,84.67,34.0,0.67,0.9,2.0
1800.0,1836.0,1836.0,1.0,3.0,100.0,37.0,1.02,0.9,2.0
1800.0,1728.0,1728.0,1.0,3.0,100.0,32.0,0.96,0.9,2.0
2000.0,2944.0,1896.0,1.0,2.0,100.0,50.0,1.47,3.44,4.8
2588.0,3600.0,2400.0,2.0,2.0,90.0,60.0,1.39,0.6,1.0
2375.0,1880.0,1880.0,1.0,2.0,95.0,52.0,0.79,0.9,2.0
2067.0,2112.0,2112.0,1.0,2.0,93.97,48.0,1.02,1.25,2.0
2500.0,2596.0,1298.0,1.0,2.0,100.0,59.0,1.04,1.35,2.0
2500.0,1824.0,1824.0,1.0,3.0,100.0,35.0,0.73,0.9,2.0
2500.0,3290.0,2350.0,2.0,2.5,100.0,47.0,1.32,0.9,2.0
2530.0,2090.0,2090.0,1.0,2.0,115.0,47.6,0.83,3.44,4.8
14200.0,49800.0,48400.0,1.0,5.0,100.0,88.0,3.51,3.44,4.8
2875.0,2640.0,2640.0,2.0,2.0,115.0,66.0,0.92,1.25,2.0
1992.0,2000.0,1600.0,1.0,2.0,100.0,40.0,1.0,3.44,4.8
2575.0,1560.0,1560.0,1.0,2.0,103.0,39.5,0.61,1.25,2.0
2500.0,3321.0,3321.0,1.0,2.0,100.0,81.0,1.33,2.43,4.8
5400.0,2275.0,1600.0,1.0,2.0,100.0,37.0,0.42,0.9,2.0
3300.0,1860.0,1140.0,1.0,2.0,110.0,28.0,0.56,0.6,1.0
2538.0,2640.0,1760.0,1.0,2.0,101.5,42.0,1.04,2.43,4.8
2134.0,2024.0,2024.0,1.0,2.0,100.0,47.0,0.95,2.43,4.8
2500.0,1890.0,1260.0,1.0,2.0,100.0,35.5,0.76,0.9,2.0
2285.0,2920.0,2920.0,1.0,3.0,114.25,52.0,1.28,1.25,2.0
2759.0,3697.0,3697.0,1.0,3.0,90.46,58.5,1.34,1.25,2.0
2233.0,1326.0,1326.0,1.0,1.0,76.42,48.0,0.59,0.9,2.0
2500.0,3100.0,2480.0,1.0,2.0,100.0,62.0,1.24,2.43,4.8
1520.0,1440.0,960.0,1.0,2.0,95.0,30.0,0.95,0.9,2.0
1860.0,2340.0,2340.0,1.0,3.0,93.0,39.0,1.26,2.43,4.8
5000.0,3127.0,2432.0,1.0,2.0,100.0,32.5,0.63,0.9,2.0
9200.0,34700.0,32700.0,1.0,5.0,97.0,97.0,3.77,2.43,4.8
15000.0,75600.0,75600.0,1.0,6.0,100.0,90.0,5.04,3.44,4.8
2375.0,3182.0,2132.0,1.0,2.0,95.0,50.0,1.34,1.25,2.0
2615.0,1600.0,800.0,2.0,1.0,104.58,40.0,0.61,0.6,1.0
2500.0,1748.0,1748.0,2.0,2.0,100.0,42.0,0.7,0.9,2.0
5000.0,1294.0,1294.0,2.0,2.5,100.0,24.0,0.26,0.6,1.0
2200.0,3120.0,3120.0,1.0,3.0,110.0,52.2,1.42,3.44,4.8
2100.0,2887.0,2887.0,1.0,3.0,100.0,52.0,1.37,1.25,2.0
2000.0,2280.0,2280.0,1.0,3.0,100.0,38.0,1.14,2.43,4.8
5000.0,1616.0,1616.0,1.0,2.0,100.0,38.0,0.32,0.6,1.0
3161.0,1890.0,1890.0,1.0,3.0,114.25,35.0,0.6,1.25,2.0
2277.0,1560.0,1560.0,1.0,2.0,110.17,36.0,0.69,1.25,2.0
2500.0,3609.0,3609.0,1.0,3.0,100.0,57.0,1.44,3.44,4.8
8013.0,2160.0,2160.0,3.0,2.5,160.25,30.0,0.27,1.35,2.0
2500.0,3080.0,2240.0,1.0,2.0,100.0,56.0,1.23,1.25,2.0
2500.0,1328.0,1328.0,2.0,2.0,100.0,38.0,0.53,0.9,2.0
4794.0,2800.0,2800.0,1.0,3.0,159.33,50.0,0.58,0.9,2.0
2492.0,1728.0,1152.0,1.0,2.0,100.0,36.0,0.69,0.9,2.0
17052.0,1848.0,1848.0,2.0,2.0,213.0,42.0,0.11,0.9,2.0
5713.0,1304.0,1304.0,2.0,2.0,114.25,20.0,0.23,1.1,2.0
2500.0,3210.0,3210.0,1.0,3.0,100.0,55.0,1.28,3.44,4.8
2983.0,1652.0,1652.0,2.0,2.5,74.58,26.0,0.55,6.02,6.5
2442.0,1800.0,1260.0,1.0,2.0,100.0,35.0,0.74,0.9,2.0
2375.0,2336.0,2336.0,1.0,2.0,95.0,52.0,0.98,1.25,2.0
2500.0,1980.0,1440.0,1.0,2.0,100.0,36.0,0.79,0.9,2.0
110000.0,225216.0,225216.0,5.0,6.0,700.0,50.0,2.05,2.43,4.8
3125.0,3549.0,3549.0,1.0,3.0,100.0,100.0,1.14,0.9,2.0
2074.0,4147.0,4147.0,1.0,3.0,118.0,72.0,2.0,2.43,4.8
2322.0,2700.0,1800.0,1.0,2.0,92.58,50.0,1.16,0.9,2.0
2500.0,1116.0,1116.0,2.0,2.0,100.0,34.0,0.45,0.9,2.0
2305.0,2022.0,2022.0,1.0,2.0,95.0,47.0,0.88,1.25,2.0
5713.0,1920.0,1920.0,2.0,2.5,114.25,33.0,0.34,1.25,2.0
2010.0,1757.0,1004.0,1.0,1.0,94.58,48.0,0.87,0.9,2.0
3555.0,2487.0,2487.0,1.0,2.75,95.0,43.0,0.7,0.6,1.0
10000.0,30144.0,30144.0,2.0,5.0,100.0,71.0,3.01,2.43,4.8
5354.0,1000.0,1000.0,3.0,2.5,107.08,26.0,0.19,6.02,6.5
4035.0,2134.0,2134.0,2.0,2.0,95.0,53.33,0.53,0.9,2.0
2125.0,2136.0,2136.0,2.0,2.75,85.0,40.0,1.01,0.9,2.0
2017.0,2100.0,1400.0,2.0,2.0,100.0,35.0,1.04,0.9,2.0
2378.0,2200.0,1200.0,1.0,2.0,95.5,50.0,0.93,0.6,1.0
6050.0,1740.0,1740.0,1.0,1.0,110.0,52.83,0.29,0.5,1.0
2176.0,756.0,756.0,1.0,1.0,91.58,42.5,0.35,0.6,1.0
7500.0,2352.0,2352.0,2.0,2.0,125.0,35.0,0.31,0.9,2.0
1920.0,2585.0,1880.0,1.0,2.0,96.0,47.0,1.35,1.25,2.0
2100.0,3454.0,3454.0,1.0,3.0,100.0,58.0,1.64,2.43,4.8
2100.0,1863.0,1296.0,1.0,2.0,100.0,36.0,0.89,3.0,3.0
5000.0,1480.0,1480.0,2.0,2.0,100.0,25.0,0.3,0.6,1.0
2600.0,1311.0,1311.0,1.0,1.5,100.0,46.0,0.5,0.6,1.0
1850.0,1701.0,1188.0,1.0,2.0,100.0,37.0,0.92,0.9,2.0
4867.0,2016.0,2016.0,2.0,2.0,97.33,36.0,0.41,0.6,1.0
2188.0,1176.0,1176.0,1.0,2.0,109.42,30.0,0.54,0.9,2.0
2375.0,1406.0,776.0,1.0,1.0,95.0,42.0,0.59,1.1,2.0
14000.0,64800.0,64800.0,1.0,6.0,100.0,90.0,4.63,3.44,4.8
4400.0,2550.0,2550.0,1.0,2.0,104.29,50.67,0.58,0.5,1.0
1566.0,1528.0,1528.0,1.0,3.0,90.0,32.0,0.98,0.9,2.0
79608.0,55331.0,55331.0,1.0,4.0,246.08,300.0,0.7,1.25,2.0
4221.0,2400.0,2400.0,1.0,3.0,74.89,40.0,0.57,3.44,4.8
4284.0,560.0,560.0,1.0,1.0,181.3,28.0,0.13,0.9,2.0
2442.0,2400.0,1600.0,2.0,2.0,100.0,40.0,0.98,0.9,2.0
3742.0,1368.0,1368.0,2.0,2.0,100.0,36.0,0.37,0.6,1.0
5000.0,3832.0,2488.0,1.0,3.0,100.0,48.0,0.77,0.6,1.0
2000.0,2340.0,2340.0,1.0,3.0,100.0,39.0,1.17,3.44,4.8
2125.0,1560.0,1560.0,1.0,2.0,85.0,36.0,0.73,6.02,6.5
5100.0,28000.0,28000.0,1.0,6.0,102.17,92.0,5.49,3.0,3.0
2533.0,1600.0,1600.0,2.0,2.0,101.33,40.0,0.63,0.9,2.0
1514.0,2106.0,2106.0,1.0,3.0,45.0,27.0,1.39,2.0,2.0
1847.0,1312.0,1312.0,1.0,2.0,92.33,40.0,0.71,1.25,2.0
3437.0,1990.0,1990.0,2.0,1.75,136.58,50.0,0.58,0.6,1.0
3553.0,1584.0,1152.0,1.0,2.0,100.33,32.0,0.45,0.9,2.0
5000.0,3126.0,3126.0,2.0,2.0,100.0,46.0,0.63,0.6,1.0
2500.0,2160.0,1700.0,1.0,2.0,100.0,50.0,0.86,0.9,2.0
2700.0,2838.0,1892.0,1.0,2.0,100.0,43.0,1.05,0.9,2.0
2727.0,8820.0,8820.0,1.0,4.0,77.0,63.0,3.23,3.0,3.0
3713.0,2488.0,1648.0,1.0,2.0,97.92,42.0,0.67,0.9,2.0
2500.0,1600.0,1600.0,1.0,2.0,100.0,40.0,0.64,3.44,4.8
2389.0,1872.0,1208.0,2.0,2.0,97.5,34.0,0.78,0.9,2.0
2185.0,1665.0,1152.0,1.0,2.0,95.0,32.0,0.76,0.9,2.0
4712.0,2100.0,2100.0,2.0,2.0,103.0,42.0,0.45,1.25,2.0
1995.0,2100.0,2100.0,2.0,2.0,95.0,50.0,1.05,0.9,2.0
8450.0,3208.0,3208.0,1.0,2.5,107.42,24.0,0.38,0.5,1.0
2235.0,2472.0,1648.0,1.0,2.0,89.42,40.0,1.11,0.6,1.0
21900.0,106146.0,90000.0,1.0,6.0,100.0,99.0,4.85,6.02,6.5
1993.0,2700.0,2700.0,1.0,3.0,100.0,45.0,1.35,3.44,4.8
7685.0,2485.0,2485.0,1.0,2.5,118.0,25.0,0.32,0.5,1.0
2090.0,3034.0,3034.0,1.0,3.0,95.0,49.0,1.45,1.25,2.0
1900.0,3300.0,3300.0,1.0,3.0,95.0,55.0,1.74,3.44,4.8
2462.0,1440.0,1440.0,1.0,2.0,98.17,36.0,0.58,0.9,2.0
2500.0,1530.0,1260.0,1.0,2.0,100.0,35.0,0.61,0.9,2.0
2208.0,1500.0,1200.0,1.0,2.0,100.0,35.0,0.68,0.6,1.0
2099.0,2901.0,2901.0,1.0,3.0,100.0,46.0,1.38,1.25,2.0
2288.0,2768.0,2768.0,1.0,3.0,104.0,48.0,1.21,1.25,2.0
2856.0,1980.0,1980.0,1.0,2.0,114.25,48.0,0.69,1.25,2.0
1750.0,1306.0,1306.0,1.0,2.0,87.5,32.67,0.75,3.44,4.8
2880.0,2152.0,2152.0,1.0,2.0,90.0,56.0,0.75,0.6,1.0
3000.0,2394.0,2394.0,1.0,2.0,100.0,55.0,0.8,3.44,4.8
3242.0,3400.0,3400.0,1.0,3.0,100.0,50.0,1.05,0.9,2.0
3150.0,2981.0,2332.0,1.0,2.0,100.0,53.0,0.95,0.9,2.0
1800.0,2061.0,1440.0,1.0,2.0,100.0,37.0,1.15,1.25,2.0
27495.0,145997.0,139922.0,2.0,6.0,225.0,79.83,5.31,2.43,4.8
2079.0,1530.0,1020.0,1.0,2.0,109.42,30.0,0.74,0.9,2.0
2742.0,2150.0,1520.0,1.0,2.0,100.0,36.0,0.78,0.9,2.0
3325.0,2678.0,1400.0,1.0,2.0,100.0,38.0,0.81,3.0,3.0
2880.0,3132.0,2349.0,1.0,3.0,80.0,50.0,1.09,3.0,3.0
2500.0,1524.0,1524.0,2.0,2.5,100.0,36.0,0.61,0.6,1.0
2730.0,896.0,896.0,1.0,2.0,97.42,28.0,0.33,0.9,2.0
3000.0,2035.0,1480.0,1.0,2.0,100.0,37.75,0.68,0.9,2.0
16625.0,68250.0,68250.0,1.0,6.0,95.0,65.0,4.11,6.02,6.5
5000.0,2350.0,2350.0,2.0,2.5,100.0,30.0,0.47,0.5,1.0
2500.0,2720.0,2720.0,1.0,2.0,100.0,68.0,1.09,2.43,4.8
2500.0,2313.0,1482.0,1.0,2.0,100.0,39.0,0.93,0.9,2.0
2708.0,1547.0,1547.0,2.0,2.0,108.33,52.0,0.57,0.6,1.0
1967.0,2655.0,1770.0,1.0,2.0,100.0,45.0,1.35,3.44,4.8
2761.0,2081.0,2081.0,2.0,2.75,52.25,32.0,0.75,1.25,2.0
2500.0,1860.0,1440.0,1.0,2.0,100.0,36.0,0.74,0.9,2.0
5000.0,3132.0,1944.0,2.0,2.75,100.0,30.0,0.63,1.25,2.0
2500.0,3432.0,2288.0,1.0,2.0,100.0,54.0,1.37,1.25,2.0
5000.0,1776.0,1776.0,3.0,2.5,100.0,26.0,0.36,0.9,2.0
3063.0,1440.0,1440.0,1.0,2.0,122.5,40.0,0.47,3.44,6.5
5000.0,1488.0,1488.0,2.0,2.5,100.0,42.5,0.3,0.9,2.0
1800.0,1690.0,1690.0,1.0,3.0,100.0,35.0,0.94,0.9,2.0
1390.0,1280.0,1024.0,1.0,2.0,33.17,32.0,0.92,0.6,1.0
2510.0,1360.0,1360.0,1.0,2.0,100.42,36.0,0.54,0.9,2.0
5713.0,1332.0,1332.0,2.0,2.0,114.25,37.0,0.23,1.25,2.0
4400.0,2863.0,1837.0,2.0,1.67,100.0,48.0,0.65,1.25,2.0
2500.0,3822.0,3003.0,1.0,2.75,100.0,52.0,1.53,2.0,2.0
1838.0,3344.0,3344.0,1.0,3.0,75.0,45.0,1.82,2.43,4.8
1895.0,2220.0,2220.0,1.0,3.0,96.33,35.0,1.17,6.02,6.5
3873.0,594.0,594.0,2.0,1.5,139.17,26.0,0.15,0.6,1.0
2251.0,2360.0,2360.0,1.0,2.0,114.51,60.0,1.05,0.9,2.0
5000.0,2294.0,1508.0,3.0,2.0,100.0,46.0,0.46,0.9,2.0
5250.0,20750.0,20750.0,1.0,5.0,105.0,95.0,3.95,3.44,4.8
2338.0,1332.0,1332.0,1.0,2.0,86.0,37.0,0.57,0.6,1.0
2500.0,1782.0,1188.0,1.0,2.0,100.0,33.0,0.71,0.6,1.0
2725.0,920.0,920.0,1.0,1.0,100.0,40.0,0.34,0.9,2.0
1527.0,1542.0,1542.0,1.0,2.0,80.0,43.0,1.01,3.44,4.8
3304.0,5023.0,5023.0,1.0,3.0,150.17,74.0,1.52,3.44,4.8
1808.0,3024.0,3024.0,1.0,4.0,100.0,44.0,1.67,2.43,4.8
1750.0,1152.0,1152.0,1.0,2.0,96.08,32.0,0.66,3.44,4.8
2575.0,1770.0,960.0,1.0,1.5,103.0,48.0,0.69,0.6,1.0
2860.0,3066.0,3066.0,2.0,2.0,114.42,73.0,1.07,1.25,2.0
2243.0,3089.0,3089.0,1.0,3.0,90.0,47.0,1.38,3.44,4.8
2160.0,3760.0,2699.0,1.0,3.0,80.0,47.0,1.74,3.44,4.8
1800.0,1831.0,1332.0,1.0,2.0,100.0,37.0,1.02,2.43,4.8
1598.0,1125.0,1125.0,2.0,2.5,63.5,25.0,0.7,1.25,2.0
2250.0,1638.0,1332.0,2.0,2.5,90.0,36.0,0.73,0.6,1.0
2157.0,1600.0,1120.0,1.0,2.0,86.58,30.0,0.74,0.9,2.0
2475.0,1598.0,1598.0,2.0,2.0,103.25,51.0,0.65,1.25,2.0
14579.0,4240.0,2689.0,1.0,1.5,138.0,22.0,0.29,0.5,1.0
1710.0,1683.0,1224.0,1.0,2.0,95.0,34.0,0.98,0.9,2.0
13655.0,53729.0,53729.0,1.0,8.0,115.0,75.0,3.93,3.44,4.8
2500.0,3294.0,2196.0,1.0,2.0,100.0,52.0,1.32,1.25,2.0
1650.0,1584.0,1152.0,1.0,2.0,100.0,30.0,0.96,0.9,2.0
9500.0,42500.0,42500.0,1.0,5.0,95.67,85.25,4.47,6.02,6.5
2575.0,1406.0,1406.0,1.0,2.0,103.0,30.0,0.55,1.25,2.0
2500.0,2090.0,2090.0,1.0,2.0,100.0,46.0,0.84,1.25,2.0
2000.0,1463.0,836.0,1.0,1.0,100.0,39.0,0.73,0.9,2.0
2470.0,1890.0,1260.0,1.0,2.0,95.0,35.0,0.77,0.9,2.0
10000.0,37268.0,33308.0,1.0,7.0,100.0,70.0,3.73,3.75,5.0
1800.0,1782.0,1296.0,1.0,2.0,100.0,36.0,0.99,0.9,2.0
3325.0,3091.0,3091.0,1.0,2.5,95.0,60.0,0.93,1.25,2.0
1800.0,1998.0,1998.0,1.0,3.0,100.0,37.0,1.11,0.6,1.0
2500.0,3300.0,3300.0,1.0,3.0,100.0,55.0,1.32,3.44,4.8
3900.0,11740.0,11740.0,1.0,5.0,100.0,72.0,3.01,3.44,4.8
2644.0,1024.0,1024.0,1.0,1.0,87.18,48.0,0.39,1.25,2.0
4504.0,972.0,972.0,1.0,1.0,100.08,27.0,0.22,0.9,2.0
1995.0,2414.0,1496.0,1.0,2.0,95.0,34.0,1.21,0.9,2.0
2178.0,1885.0,1150.0,1.0,1.5,66.0,40.0,0.87,0.9,2.0
1800.0,1683.0,1224.0,1.0,2.0,100.0,35.0,0.94,0.9,2.0
2896.0,2924.0,2924.0,1.0,3.0,94.95,52.0,1.01,0.9,2.0
1650.0,3960.0,3960.0,1.0,3.0,50.0,50.0,2.4,2.43,4.8
1829.0,4194.0,2794.0,2.0,2.0,69.67,57.0,2.29,3.0,3.0
2983.0,2540.0,2540.0,1.0,2.5,99.42,50.0,0.85,3.44,4.8
2575.0,2100.0,2100.0,1.0,2.0,103.0,50.0,0.82,1.25,2.0
2895.0,832.0,832.0,3.0,2.5,31.42,26.0,0.29,0.9,2.0
1800.0,1876.0,1296.0,1.0,2.0,100.0,36.0,1.04,0.9,2.0
1721.0,1585.0,1585.0,1.0,3.0,97.42,35.0,0.92,0.9,2.0
2525.0,794.0,794.0,1.0,1.0,101.0,48.0,0.31,0.6,1.0
1364.0,2442.0,2442.0,1.0,3.0,71.79,43.5,1.79,2.43,4.8
3270.0,2665.0,1960.0,2.0,2.5,103.0,45.0,0.81,0.6,1.0
2250.0,1872.0,1872.0,1.0,2.0,50.0,26.0,0.83,0.9,2.0
2375.0,4680.0,4680.0,1.0,3.0,95.0,78.0,1.97,1.25,2.0
1900.0,2125.0,1480.0,1.0,2.0,95.0,37.42,1.12,1.25,2.0
4163.0,1790.0,1790.0,1.0,1.0,102.17,56.5,0.43,0.6,1.0
3292.0,1058.0,1058.0,2.0,1.0,99.0,47.0,0.32,0.6,1.0
5941.0,3124.0,2200.0,1.0,2.0,208.5,50.0,0.53,0.6,1.0
7145.0,1441.0,1441.0,2.0,1.75,133.67,40.0,0.2,3.0,3.0
3587.0,1801.0,1339.0,1.0,1.67,86.25,28.0,0.5,0.6,1.0
1805.0,1364.0,1364.0,1.0,2.0,100.42,35.0,0.76,0.9,2.0
5000.0,21120.0,21120.0,1.0,6.0,100.0,88.0,4.22,3.44,4.8
2499.0,1476.0,1476.0,2.0,2.0,95.0,56.0,0.59,1.25,2.0
3504.0,3366.0,3366.0,1.0,3.0,140.17,60.0,0.96,3.44,4.8
2288.0,2008.0,2008.0,1.0,2.0,91.03,50.0,0.88,1.25,2.0
4871.0,3465.0,2113.0,2.0,1.75,97.42,32.0,0.71,0.9,2.0
2600.0,2688.0,2688.0,2.0,2.0,100.0,64.0,1.03,6.02,6.5
6336.0,2289.0,1308.0,1.0,1.0,150.0,37.0,0.36,0.5,1.0
2358.0,3272.0,3272.0,1.0,3.0,117.78,55.0,1.39,3.44,4.8
2580.0,1348.0,1348.0,2.0,2.0,98.5,38.0,0.52,0.6,1.0
4512.0,3154.0,3154.0,2.0,3.0,100.0,45.0,0.7,0.6,1.0
2097.0,3687.0,3687.0,1.0,3.0,91.9,56.0,1.76,3.44,6.5
2500.0,1929.0,1173.0,1.0,1.5,100.0,42.0,0.77,1.25,2.0
4042.0,2500.0,2000.0,1.0,3.0,161.67,30.0,0.62,2.43,4.8
2035.0,1620.0,1620.0,2.0,2.0,95.0,36.0,0.8,0.9,2.0
1600.0,960.0,960.0,1.0,2.0,100.0,30.0,0.6,0.9,2.0
2308.0,3430.0,3430.0,1.0,3.0,100.0,51.08,1.49,1.25,2.0
2425.0,1618.0,1164.0,1.0,2.0,100.0,36.0,0.67,1.25,2.0
2500.0,3318.0,3318.0,1.0,2.0,100.0,81.0,1.33,3.44,4.8
1742.0,1476.0,1476.0,1.0,2.0,74.17,36.0,0.85,2.43,4.8
2000.0,2440.0,2440.0,1.0,3.0,100.0,44.0,1.22,1.25,2.0
3555.0,2008.0,2008.0,1.0,2.5,95.0,52.0,0.56,0.9,2.0
2775.0,3528.0,3528.0,1.0,2.0,111.0,84.0,1.27,2.43,4.8
5000.0,3264.0,3264.0,3.0,2.0,100.0,68.0,0.65,1.25,2.0
2379.0,1836.0,1224.0,1.0,2.0,95.17,34.0,0.77,0.9,2.0
9000.0,2348.0,2348.0,2.0,2.5,125.0,35.0,0.26,0.5,1.0
7778.0,1990.0,1990.0,2.0,2.0,111.29,32.0,0.26,6.02,6.5
2500.0,3032.0,2432.0,1.0,2.0,100.0,56.0,1.21,1.35,2.0
1710.0,1116.0,1116.0,1.0,2.0,95.0,35.0,0.65,1.25,2.0
1772.0,3174.0,3174.0,1.0,3.0,49.1,46.0,1.79,1.25,2.0
5354.0,1489.0,1489.0,2.0,2.5,107.08,36.0,0.28,0.6,1.0
1800.0,1831.0,1332.0,1.0,2.0,100.0,37.0,1.02,2.43,4.8
1785.0,1915.0,1090.0,1.0,1.0,71.42,49.5,1.07,0.9,2.0
10585.0,57500.0,57500.0,1.0,5.0,114.25,114.0,5.43,3.44,4.8
2022.0,3154.0,3154.0,1.0,3.0,100.0,53.0,1.56,2.43,4.8
3645.0,3165.0,2110.0,2.0,2.0,97.42,40.0,0.87,0.6,1.0
6800.0,2700.0,1350.0,2.0,1.0,100.0,24.0,0.4,0.5,1.0
5646.0,2120.0,2120.0,1.0,2.0,102.5,56.0,0.38,1.25,2.0
2700.0,1600.0,1600.0,1.0,2.0,90.0,30.0,0.59,0.9,2.0
5000.0,1708.0,1708.0,3.0,2.75,151.41,30.0,0.34,0.9,2.0
5000.0,2124.0,2124.0,1.0,2.5,100.0,24.0,0.42,0.5,1.0
4000.0,1950.0,1950.0,2.0,2.5,100.0,30.0,0.49,0.6,1.0
2000.0,3831.0,2621.0,1.0,3.0,80.0,55.0,1.92,2.43,4.8
2500.0,1616.0,944.0,1.0,1.0,100.0,44.0,0.65,0.9,2.0
2500.0,2490.0,2490.0,1.0,2.0,100.0,57.0,1.0,1.35,2.0
4200.0,2112.0,1540.0,1.0,2.0,100.0,48.0,0.5,0.9,2.0
5067.0,2184.0,2184.0,1.0,2.0,90.08,24.0,0.43,0.6,1.0
2500.0,1795.0,1240.0,1.0,2.0,50.17,37.0,0.72,0.9,2.0
4801.0,3265.0,1120.0,1.0,1.5,68.58,61.0,0.68,0.9,2.0
1742.0,2334.0,1556.0,1.0,2.0,100.0,36.0,1.34,2.43,4.8
2333.0,1728.0,1728.0,1.0,2.0,93.33,40.17,0.74,0.9,2.0
2415.0,2374.0,2374.0,1.0,2.0,114.85,59.4,0.98,2.43,4.8
2500.0,4500.0,3000.0,3.0,3.0,100.0,60.0,1.8,0.9,2.0
2375.0,1200.0,1200.0,2.0,2.0,95.0,27.0,0.51,0.9,2.0
2100.0,2520.0,2520.0,1.0,3.0,100.0,40.0,1.2,3.44,4.8
2289.0,1788.0,1788.0,2.0,2.5,68.86,39.0,0.78,0.9,2.0
5394.0,3428.0,2264.0,1.0,2.0,136.0,44.0,0.64,0.9,2.0
2652.0,1840.0,1840.0,1.0,2.0,106.08,46.0,0.69,1.25,2.0
